Date,Open,High,Low,Last,Volume,Open Interest
2017-07-17,,454.0,454.0,454.0,0.0,0.0
2017-07-14,,466.0,466.0,466.0,0.0,0.0
2017-07-13,,466.0,466.0,466.0,0.0,0.0
2017-07-12,,487.0,487.0,487.0,0.0,0.0
2017-07-11,,495.0,495.0,495.0,0.0,0.0
2017-07-10,,495.0,495.0,495.0,0.0,0.0
2017-07-07,,486.0,486.0,486.0,0.0,0.0
2017-07-06,,500.0,500.0,500.0,0.0,0.0
2017-07-05,,500.0,500.0,500.0,0.0,0.0
2017-07-03,,490.0,490.0,490.0,0.0,0.0
2017-06-30,,460.0,460.0,460.0,0.0,0.0
2017-06-29,,430.0,430.0,430.0,0.0,0.0
2017-06-28,,410.0,410.0,410.0,0.0,0.0
2017-06-27,,406.0,406.0,406.0,0.0,0.0
2017-06-26,,405.0,405.0,405.0,0.0,0.0
2017-06-23,,413.0,413.0,413.0,0.0,0.0
2017-06-22,,414.0,414.0,414.0,0.0,0.0
2017-06-21,,413.0,413.0,413.0,0.0,0.0
2017-06-20,,416.0,416.0,416.0,0.0,0.0
2017-06-19,,411.0,411.0,411.0,0.0,0.0
2017-06-16,,413.0,413.0,413.0,0.0,0.0
2017-06-15,,404.0,404.0,404.0,0.0,0.0
2017-06-14,,395.0,395.0,395.0,0.0,0.0
2017-06-13,,392.0,392.0,392.0,0.0,0.0
2017-06-12,,382.0,382.0,382.0,0.0,0.0
2017-06-09,,385.0,385.0,385.0,0.0,0.0
2017-06-08,,385.0,385.0,385.0,0.0,0.0
2017-06-07,,380.0,380.0,380.0,0.0,0.0
2017-06-06,,372.0,372.0,372.0,0.0,0.0
2017-06-05,,366.0,366.0,366.0,0.0,0.0
2017-06-02,,369.0,369.0,369.0,0.0,0.0
2017-06-01,,369.0,369.0,369.0,0.0,0.0
2017-05-31,,369.0,369.0,369.0,0.0,0.0
2017-05-30,,364.0,364.0,364.0,0.0,0.0
2017-05-26,,364.0,364.0,364.0,0.0,0.0
2017-05-25,,363.0,363.0,363.0,0.0,0.0
2017-05-24,,363.0,363.0,363.0,0.0,0.0
2017-05-23,,361.0,361.0,361.0,0.0,0.0
2017-05-22,,365.0,365.0,365.0,0.0,0.0
2017-05-19,,364.0,364.0,364.0,0.0,0.0
2017-05-18,,355.0,355.0,355.0,0.0,0.0
2017-05-17,,354.0,354.0,354.0,0.0,0.0
2017-05-16,,351.0,351.0,351.0,0.0,0.0
2017-05-15,,356.0,356.0,356.0,0.0,0.0
2017-05-12,,365.0,365.0,365.0,0.0,0.0
2017-05-11,,366.0,366.0,366.0,0.0,0.0
2017-05-10,,364.0,364.0,364.0,0.0,0.0
2017-05-09,,363.0,363.0,363.0,0.0,0.0
2017-05-08,,366.0,366.0,366.0,0.0,0.0
2017-05-05,,367.0,367.0,367.0,0.0,0.0
2017-05-04,,365.0,365.0,365.0,0.0,0.0
2017-05-03,,368.0,368.0,368.0,0.0,0.0
2017-05-02,,364.0,364.0,364.0,0.0,0.0
2017-05-01,,347.0,347.0,347.0,0.0,0.0
2017-04-28,,352.0,352.0,352.0,0.0,0.0
2017-04-27,,342.0,342.0,342.0,0.0,0.0
2017-04-26,,335.0,335.0,335.0,0.0,0.0
2017-04-25,,326.0,326.0,326.0,0.0,0.0
2017-04-24,,326.0,326.0,326.0,0.0,0.0
2017-04-21,,326.0,326.0,326.0,0.0,0.0
2017-04-20,,326.0,326.0,326.0,0.0,0.0
2017-04-19,,337.0,337.0,337.0,0.0,0.0
2017-04-18,,338.0,338.0,338.0,0.0,0.0
2017-04-17,,338.0,338.0,338.0,0.0,0.0
2017-04-13,,345.0,345.0,345.0,0.0,0.0
2017-04-12,,345.0,345.0,345.0,0.0,0.0
2017-04-11,,344.0,344.0,344.0,0.0,0.0
2017-04-10,,338.0,338.0,338.0,0.0,0.0
2017-04-07,,343.0,343.0,343.0,0.0,0.0
2017-04-06,,343.0,343.0,343.0,0.0,0.0
2017-04-05,,345.0,345.0,345.0,0.0,0.0
2017-04-04,,345.0,345.0,345.0,0.0,0.0
2017-04-03,,345.0,345.0,345.0,0.0,0.0
2017-03-31,,345.0,345.0,345.0,0.0,0.0
2017-03-30,,338.0,338.0,338.0,0.0,0.0
2017-03-29,,343.0,343.0,343.0,0.0,0.0
2017-03-28,,343.0,343.0,343.0,0.0,0.0
2017-03-27,,341.0,341.0,341.0,0.0,0.0
2017-03-24,,347.0,347.0,347.0,0.0,0.0
2017-03-23,,347.0,347.0,347.0,0.0,0.0
2017-03-22,,351.0,351.0,351.0,0.0,0.0
2017-03-21,,358.0,358.0,358.0,0.0,0.0
2017-03-20,,364.0,364.0,364.0,0.0,0.0
2017-03-17,,367.0,367.0,367.0,0.0,0.0
2017-03-16,,364.0,364.0,364.0,0.0,0.0
2017-03-15,,359.0,359.0,359.0,0.0,0.0
2017-03-14,,359.0,359.0,359.0,0.0,0.0
2017-03-13,,371.0,371.0,371.0,0.0,0.0
2017-03-10,,374.0,374.0,374.0,0.0,0.0
2017-03-09,,380.0,380.0,380.0,0.0,0.0
2017-03-08,,382.0,382.0,382.0,0.0,0.0
2017-03-07,,388.0,388.0,388.0,0.0,0.0
2017-03-06,,386.0,386.0,386.0,0.0,0.0
2017-03-03,,383.0,383.0,383.0,0.0,0.0
2017-03-02,,382.0,382.0,382.0,0.0,0.0
2017-03-01,,388.0,388.0,388.0,0.0,0.0
2017-02-28,,374.0,374.0,374.0,0.0,0.0
2017-02-27,,363.0,363.0,363.0,0.0,0.0
2017-02-24,,376.0,376.0,376.0,0.0,0.0
2017-02-23,,376.0,376.0,376.0,0.0,0.0
2017-02-22,,375.0,375.0,375.0,0.0,0.0
2017-02-21,,375.0,375.0,375.0,0.0,0.0
2017-02-17,,376.0,376.0,376.0,0.0,0.0
2017-02-16,,376.0,376.0,376.0,0.0,0.0
2017-02-15,,387.0,387.0,387.0,0.0,0.0
2017-02-14,,383.0,383.0,383.0,0.0,0.0
2017-02-13,,383.0,383.0,383.0,0.0,0.0
2017-02-10,,377.0,377.0,377.0,0.0,0.0
2017-02-09,,368.0,368.0,368.0,0.0,0.0
2017-02-08,,359.0,359.0,359.0,0.0,0.0
2017-02-07,,357.0,357.0,357.0,0.0,0.0
2017-02-06,,355.0,355.0,355.0,0.0,0.0
2017-02-03,,358.0,358.0,358.0,0.0,0.0
2017-02-02,,363.0,363.0,363.0,0.0,0.0
2017-02-01,,363.0,363.0,363.0,0.0,0.0
2017-01-31,,354.0,354.0,354.0,0.0,0.0
2017-01-30,,349.0,349.0,349.0,0.0,0.0
2017-01-27,,357.0,357.0,357.0,0.0,0.0
2017-01-26,,358.0,358.0,358.0,0.0,0.0
2017-01-25,,358.0,358.0,358.0,0.0,0.0
2017-01-24,,359.0,359.0,359.0,0.0,0.0
2017-01-23,,359.0,359.0,359.0,0.0,0.0
2017-01-20,,359.0,359.0,359.0,0.0,0.0
2017-01-19,,358.0,358.0,358.0,0.0,0.0
2017-01-18,,363.0,363.0,363.0,0.0,0.0
2017-01-17,,363.0,363.0,363.0,0.0,0.0
2017-01-13,,360.0,360.0,360.0,0.0,0.0
2017-01-12,,347.0,347.0,347.0,0.0,0.0
2017-01-11,,347.0,347.0,347.0,0.0,0.0
2017-01-10,,347.0,347.0,347.0,0.0,0.0
2017-01-09,,347.0,347.0,347.0,0.0,0.0
2017-01-06,,345.0,345.0,345.0,0.0,0.0
2017-01-05,,345.0,345.0,345.0,0.0,0.0
2017-01-04,,339.0,339.0,339.0,0.0,0.0
2017-01-03,,331.0,331.0,331.0,0.0,0.0
2016-12-30,,331.0,331.0,331.0,0.0,0.0
2016-12-29,,322.0,322.0,322.0,0.0,0.0
2016-12-28,,318.0,318.0,318.0,0.0,0.0
2016-12-27,,319.0,319.0,319.0,0.0,0.0
2016-12-23,,316.0,316.0,316.0,0.0,0.0
2016-12-22,,316.0,316.0,316.0,0.0,0.0
2016-12-21,,318.0,318.0,318.0,0.0,0.0
2016-12-20,,321.0,321.0,321.0,0.0,0.0
2016-12-19,,321.0,321.0,321.0,0.0,0.0
2016-12-16,,320.0,320.0,320.0,0.0,0.0
2016-12-15,,320.0,320.0,320.0,0.0,0.0
2016-12-14,,320.0,320.0,320.0,0.0,0.0
2016-12-13,,314.0,314.0,314.0,0.0,0.0
2016-12-12,,314.0,314.0,314.0,0.0,0.0
2016-12-09,,313.0,313.0,313.0,0.0,0.0
2016-12-08,,308.0,308.0,308.0,0.0,0.0
2016-12-07,,304.0,304.0,304.0,0.0,0.0
2016-12-06,,306.0,306.0,306.0,0.0,0.0
2016-12-05,,308.0,308.0,308.0,0.0,0.0
2016-12-02,,308.0,308.0,308.0,0.0,0.0
2016-12-01,,306.0,306.0,306.0,0.0,0.0
2016-11-30,,314.0,314.0,314.0,0.0,0.0
2016-11-29,,314.0,314.0,314.0,0.0,0.0
2016-11-28,,321.0,321.0,321.0,0.0,0.0
2016-11-25,,321.0,321.0,321.0,0.0,0.0
2016-11-23,,322.0,322.0,322.0,0.0,0.0
2016-11-22,,322.0,322.0,322.0,0.0,0.0
2016-11-21,,322.0,322.0,322.0,0.0,0.0
2016-11-18,,320.0,320.0,320.0,0.0,0.0
2016-11-17,,316.0,316.0,316.0,0.0,0.0
2016-11-16,,311.0,311.0,311.0,0.0,0.0
2016-11-15,,313.0,313.0,313.0,0.0,0.0
2016-11-14,,310.0,310.0,310.0,0.0,0.0
2016-11-11,,315.0,315.0,315.0,0.0,0.0
2016-11-10,,313.0,313.0,313.0,0.0,0.0
2016-11-09,,314.0,314.0,314.0,0.0,0.0
2016-11-08,,321.0,321.0,321.0,0.0,0.0
2016-11-07,,316.0,316.0,316.0,0.0,0.0
2016-11-04,,318.0,318.0,318.0,0.0,0.0
2016-11-03,,318.0,318.0,318.0,0.0,0.0
2016-11-02,,319.0,319.0,319.0,0.0,0.0
2016-11-01,,319.0,319.0,319.0,0.0,0.0
2016-10-31,,319.0,319.0,319.0,0.0,0.0
2016-10-28,,307.0,307.0,307.0,0.0,0.0
2016-10-27,,316.0,316.0,316.0,0.0,0.0
2016-10-26,,316.0,316.0,316.0,0.0,0.0
2016-10-25,,315.0,315.0,315.0,0.0,0.0
2016-10-24,,315.0,315.0,315.0,0.0,0.0
2016-10-21,,319.0,319.0,319.0,0.0,0.0
2016-10-20,,319.0,319.0,319.0,0.0,0.0
2016-10-19,,319.0,319.0,319.0,0.0,0.0
2016-10-18,,312.0,312.0,312.0,0.0,0.0
2016-10-17,,312.0,312.0,312.0,0.0,0.0
2016-10-14,,312.0,312.0,312.0,0.0,0.0
2016-10-13,,310.0,310.0,310.0,0.0,0.0
2016-10-12,,296.0,296.0,296.0,0.0,0.0
2016-10-11,,305.0,305.0,305.0,0.0,0.0
2016-10-10,,308.0,308.0,308.0,0.0,0.0
2016-10-07,,306.0,306.0,306.0,0.0,0.0
2016-10-06,,307.0,307.0,307.0,0.0,0.0
2016-10-05,,307.0,307.0,307.0,0.0,0.0
2016-10-04,,307.0,307.0,307.0,0.0,0.0
2016-10-03,,312.0,312.0,312.0,0.0,0.0
2016-09-30,,317.0,317.0,317.0,0.0,0.0
2016-09-29,,313.0,313.0,313.0,0.0,0.0
2016-09-28,,314.0,314.0,314.0,0.0,0.0
2016-09-27,,314.0,314.0,314.0,0.0,0.0
2016-09-26,,312.0,312.0,312.0,0.0,0.0
2016-09-23,,318.0,318.0,318.0,0.0,0.0
2016-09-22,,317.0,317.0,317.0,0.0,0.0
2016-09-21,,317.0,317.0,317.0,0.0,0.0
2016-09-20,,315.0,315.0,315.0,0.0,0.0
2016-09-19,,314.0,314.0,314.0,0.0,0.0
2016-09-16,,314.0,314.0,314.0,0.0,0.0
2016-09-15,,314.0,314.0,314.0,0.0,0.0
2016-09-14,,314.0,314.0,314.0,0.0,0.0
2016-09-13,,314.0,314.0,314.0,0.0,0.0
2016-09-12,,314.0,314.0,314.0,0.0,0.0
2016-09-09,,307.0,307.0,307.0,0.0,0.0
2016-09-08,,307.0,307.0,307.0,0.0,0.0
2016-09-07,,305.0,305.0,305.0,0.0,0.0
2016-09-06,,304.0,304.0,304.0,0.0,0.0
2016-09-02,,305.0,305.0,305.0,0.0,0.0
2016-09-01,,305.0,305.0,305.0,0.0,0.0
2016-08-31,,298.0,298.0,298.0,0.0,0.0
2016-08-30,,293.0,293.0,293.0,0.0,0.0
2016-08-29,,307.0,307.0,307.0,0.0,0.0
2016-08-26,,312.0,312.0,312.0,0.0,0.0
2016-08-25,,327.0,327.0,327.0,0.0,0.0
2016-08-24,,328.0,328.0,328.0,0.0,0.0
2016-08-23,,328.0,328.0,328.0,0.0,0.0
2016-08-22,,333.0,333.0,333.0,0.0,0.0
2016-08-19,,336.0,336.0,336.0,0.0,0.0
2016-08-18,,336.0,336.0,336.0,0.0,0.0
2016-08-17,,331.0,331.0,331.0,0.0,0.0
2016-08-16,,330.0,330.0,330.0,0.0,0.0
2016-08-15,,331.0,331.0,331.0,0.0,0.0
2016-08-12,,331.0,331.0,331.0,0.0,0.0
2016-08-11,,330.0,330.0,330.0,0.0,0.0
2016-08-10,,328.0,328.0,328.0,0.0,0.0
2016-08-09,,326.0,326.0,326.0,0.0,0.0
2016-08-08,,327.0,327.0,327.0,0.0,0.0
2016-08-05,,328.0,328.0,328.0,0.0,0.0
2016-08-04,,326.0,326.0,326.0,0.0,0.0
2016-08-03,,331.0,331.0,331.0,0.0,0.0
2016-08-02,,330.0,330.0,330.0,0.0,0.0
2016-08-01,,335.0,335.0,335.0,0.0,0.0
2016-07-29,,337.0,337.0,337.0,0.0,0.0
2016-07-28,,332.0,332.0,332.0,0.0,0.0
2016-07-27,,335.0,335.0,335.0,0.0,0.0
2016-07-26,,335.0,335.0,335.0,0.0,0.0
2016-07-25,,340.0,340.0,340.0,0.0,0.0
2016-07-22,,338.0,338.0,338.0,0.0,0.0
2016-07-21,,330.0,330.0,330.0,0.0,0.0
2016-07-20,,330.0,330.0,330.0,0.0,0.0
2016-07-19,,333.0,333.0,333.0,0.0,0.0
2016-07-18,,338.0,338.0,338.0,0.0,0.0
2016-07-15,,335.0,335.0,335.0,0.0,0.0
2016-07-14,,338.0,338.0,338.0,0.0,0.0
2016-07-13,,338.0,338.0,338.0,0.0,0.0
2016-07-12,,338.0,338.0,338.0,0.0,0.0
2016-07-11,,335.0,335.0,335.0,0.0,0.0
2016-07-08,,339.0,339.0,339.0,0.0,0.0
2016-07-07,,334.0,334.0,334.0,0.0,0.0
2016-07-06,,340.0,340.0,340.0,0.0,0.0
2016-07-05,,341.0,341.0,341.0,0.0,0.0
2016-07-01,,333.0,333.0,333.0,0.0,0.0
2016-06-30,,346.0,346.0,346.0,0.0,0.0
2016-06-29,,341.0,341.0,341.0,0.0,0.0
2016-06-28,,358.0,358.0,358.0,0.0,0.0
2016-06-27,,358.0,358.0,358.0,0.0,0.0
2016-06-24,,364.0,364.0,364.0,0.0,0.0
2016-06-23,,372.0,372.0,372.0,0.0,0.0
2016-06-22,,380.0,380.0,380.0,0.0,0.0
2016-06-21,,380.0,380.0,380.0,0.0,0.0
2016-06-20,,391.0,391.0,391.0,0.0,0.0
2016-06-17,,400.0,400.0,400.0,0.0,0.0
2016-06-16,,400.0,400.0,400.0,0.0,0.0
2016-06-15,,405.0,405.0,405.0,0.0,0.0
2016-06-14,,415.0,415.0,415.0,0.0,0.0
2016-06-13,,416.0,416.0,416.0,0.0,0.0
2016-06-10,,416.0,416.0,416.0,0.0,0.0
2016-06-09,,429.0,429.0,429.0,0.0,0.0
2016-06-08,,434.0,434.0,434.0,0.0,0.0
2016-06-07,,421.0,421.0,421.0,0.0,0.0
2016-06-06,,413.0,413.0,413.0,0.0,0.0
2016-06-03,,413.0,413.0,413.0,0.0,0.0
2016-06-02,,402.0,402.0,402.0,0.0,0.0
2016-06-01,,402.0,402.0,402.0,0.0,0.0
2016-05-31,,397.0,397.0,397.0,0.0,0.0
2016-05-27,,400.0,400.0,400.0,0.0,0.0
2016-05-26,,401.0,401.0,401.0,0.0,0.0
2016-05-25,,391.0,391.0,391.0,0.0,0.0
2016-05-24,,389.0,389.0,389.0,0.0,0.0
2016-05-23,,388.0,388.0,388.0,0.0,0.0
2016-05-20,,388.0,388.0,388.0,0.0,0.0
2016-05-19,,388.0,388.0,388.0,0.0,0.0
2016-05-18,,395.0,395.0,395.0,0.0,0.0
2016-05-17,,396.0,396.0,396.0,0.0,0.0
2016-05-16,,392.0,392.0,392.0,0.0,0.0
2016-05-13,,396.0,396.0,396.0,0.0,0.0
2016-05-12,,393.0,393.0,393.0,0.0,0.0
2016-05-11,,387.0,387.0,387.0,0.0,0.0
2016-05-10,,395.0,395.0,395.0,0.0,0.0
2016-05-09,,393.0,393.0,393.0,0.0,0.0
2016-05-06,,403.0,403.0,403.0,0.0,0.0
2016-05-05,,402.0,402.0,402.0,0.0,0.0
2016-05-04,,408.0,408.0,408.0,0.0,0.0
2016-05-03,,408.0,408.0,408.0,0.0,0.0
2016-05-02,,414.0,414.0,414.0,0.0,0.0
2016-04-29,,416.0,416.0,416.0,0.0,0.0
2016-04-28,,409.0,409.0,409.0,0.0,0.0
2016-04-27,,411.0,411.0,411.0,0.0,0.0
2016-04-26,,412.0,412.0,412.0,0.0,0.0
2016-04-25,,412.0,412.0,412.0,0.0,0.0
2016-04-22,,412.0,412.0,412.0,0.0,0.0
2016-04-21,,432.0,432.0,432.0,0.0,0.0
2016-04-20,,433.0,433.0,433.0,0.0,0.0
2016-04-19,,419.0,419.0,419.0,0.0,0.0
2016-04-18,,408.0,408.0,408.0,0.0,0.0
2016-04-15,,402.0,402.0,402.0,0.0,0.0
2016-04-14,,400.0,400.0,400.0,0.0,0.0
2016-04-13,,399.0,399.0,399.0,0.0,0.0
2016-04-12,,393.0,393.0,393.0,0.0,0.0
2016-04-11,,392.0,392.0,392.0,0.0,0.0
2016-04-08,,404.0,404.0,404.0,0.0,0.0
2016-04-07,,403.0,403.0,403.0,0.0,0.0
2016-04-06,,409.0,409.0,409.0,0.0,0.0
2016-04-05,,420.0,420.0,420.0,0.0,0.0
2016-04-04,,422.0,422.0,422.0,0.0,0.0
2016-04-01,,425.0,425.0,425.0,0.0,0.0
2016-03-31,,424.0,424.0,424.0,0.0,0.0
2016-03-30,,413.0,413.0,413.0,0.0,0.0
2016-03-29,,423.0,423.0,423.0,0.0,0.0
2016-03-28,,419.0,419.0,419.0,0.0,0.0
2016-03-24,,417.0,417.0,417.0,0.0,0.0
2016-03-23,,417.0,417.0,417.0,0.0,0.0
2016-03-22,,420.0,420.0,420.0,0.0,0.0
2016-03-21,,418.0,418.0,418.0,0.0,0.0
2016-03-18,,417.0,417.0,417.0,0.0,0.0
2016-03-17,,419.0,419.0,419.0,0.0,0.0
2016-03-16,,429.0,429.0,429.0,0.0,0.0
2016-03-15,,431.0,431.0,431.0,0.0,0.0
2016-03-14,,428.0,428.0,428.0,0.0,0.0
2016-03-11,,420.0,420.0,420.0,0.0,0.0
2016-03-10,,424.0,424.0,424.0,0.0,0.0
2016-03-09,,416.0,416.0,416.0,0.0,0.0
2016-03-08,,411.0,411.0,411.0,0.0,0.0
2016-03-07,,411.0,411.0,411.0,0.0,0.0
2016-03-04,,410.0,410.0,410.0,0.0,0.0
2016-03-03,,408.0,408.0,408.0,0.0,0.0
2016-03-02,,398.0,398.0,398.0,0.0,0.0
2016-03-01,,398.0,398.0,398.0,0.0,0.0
2016-02-29,,405.0,405.0,405.0,0.0,0.0
2016-02-26,,400.0,400.0,400.0,0.0,0.0
2016-02-25,,401.0,401.0,401.0,0.0,0.0
2016-02-24,,399.0,399.0,399.0,0.0,0.0
2016-02-23,,401.0,401.0,401.0,0.0,0.0
2016-02-22,,407.0,407.0,407.0,0.0,0.0
2016-02-19,,408.0,408.0,408.0,0.0,0.0
2016-02-18,,406.0,406.0,406.0,0.0,0.0
2016-02-17,,406.0,406.0,406.0,0.0,0.0
2016-02-16,,401.0,401.0,401.0,0.0,0.0
2016-02-12,,398.0,398.0,398.0,0.0,0.0
2016-02-11,,398.0,398.0,398.0,0.0,0.0
2016-02-10,,399.0,399.0,399.0,0.0,0.0
2016-02-09,,400.0,400.0,400.0,0.0,0.0
2016-02-08,,402.0,402.0,402.0,0.0,0.0
2016-02-05,,408.0,408.0,408.0,0.0,0.0
2016-02-04,,413.0,413.0,413.0,0.0,0.0
2016-02-03,,422.0,422.0,422.0,0.0,0.0
2016-02-02,,422.0,422.0,422.0,0.0,0.0
2016-02-01,,425.0,425.0,425.0,0.0,0.0
2016-01-29,,427.0,427.0,427.0,0.0,0.0
2016-01-28,,417.0,417.0,417.0,0.0,0.0
2016-01-27,,420.0,420.0,420.0,0.0,0.0
2016-01-26,,427.0,427.0,427.0,0.0,0.0
2016-01-25,,424.0,424.0,424.0,0.0,0.0
2016-01-22,,421.0,421.0,421.0,0.0,0.0
2016-01-21,,421.0,421.0,421.0,0.0,0.0
2016-01-20,,418.0,418.0,418.0,0.0,0.0
2016-01-19,,422.0,422.0,422.0,0.0,0.0
2016-01-15,,423.0,423.0,423.0,0.0,0.0
2016-01-14,,420.0,420.0,420.0,0.0,0.0
2016-01-13,,425.0,425.0,425.0,0.0,0.0
2016-01-12,,426.0,426.0,426.0,0.0,0.0
2016-01-11,,414.0,414.0,414.0,0.0,0.0
2016-01-08,,421.0,421.0,421.0,0.0,0.0
2016-01-07,,414.0,414.0,414.0,0.0,0.0
2016-01-06,,413.0,413.0,413.0,0.0,0.0
2016-01-05,,413.0,413.0,413.0,0.0,0.0
2016-01-04,,412.0,412.0,412.0,0.0,0.0
2015-12-31,,420.0,420.0,420.0,0.0,0.0
2015-12-24,,420.0,420.0,420.0,0.0,0.0
2015-12-23,,421.0,421.0,421.0,0.0,0.0
2015-12-22,,422.0,422.0,422.0,0.0,0.0
2015-12-21,,425.0,425.0,425.0,0.0,0.0
2015-12-18,,432.0,432.0,432.0,0.0,0.0
2015-12-17,,432.0,432.0,432.0,0.0,0.0
2015-12-16,,433.0,433.0,433.0,0.0,0.0
2015-12-15,,439.0,439.0,439.0,0.0,0.0
2015-12-14,,436.0,436.0,436.0,0.0,0.0
2015-12-11,,433.0,433.0,433.0,0.0,0.0
2015-12-10,,436.0,436.0,436.0,0.0,0.0
2015-12-09,,429.0,429.0,429.0,0.0,0.0
2015-12-08,,422.0,422.0,422.0,0.0,0.0
2015-12-07,,424.0,424.0,424.0,0.0,0.0
2015-12-04,,427.0,427.0,427.0,0.0,0.0
2015-12-03,,423.0,423.0,423.0,0.0,0.0
2015-12-02,,416.0,416.0,416.0,0.0,0.0
2015-12-01,,420.0,420.0,420.0,0.0,0.0
2015-11-30,,421.0,421.0,421.0,0.0,0.0
2015-11-25,,417.0,417.0,417.0,0.0,0.0
2015-11-24,,417.0,417.0,417.0,0.0,0.0
2015-11-23,,419.0,419.0,419.0,0.0,0.0
2015-11-20,,413.0,413.0,413.0,0.0,0.0
2015-11-19,,419.0,419.0,419.0,0.0,0.0
2015-11-18,,418.0,418.0,418.0,0.0,0.0
2015-11-17,,420.0,420.0,420.0,0.0,0.0
2015-11-16,,422.0,422.0,422.0,0.0,0.0
2015-11-13,,421.0,421.0,421.0,0.0,0.0
2015-11-12,,421.0,421.0,421.0,0.0,0.0
2015-11-11,,422.0,422.0,422.0,0.0,0.0
2015-11-10,,422.0,422.0,422.0,0.0,0.0
2015-11-09,,431.0,431.0,431.0,1.0,0.0
2015-11-06,,445.0,445.0,445.0,0.0,0.0
2015-11-05,,443.0,443.0,443.0,0.0,0.0
2015-11-04,,446.0,446.0,446.0,0.0,0.0
2015-11-03,,445.0,445.0,445.0,0.0,0.0
2015-11-02,,445.0,445.0,445.0,0.0,0.0
2015-10-30,,453.0,453.0,453.0,0.0,0.0
2015-10-29,,443.0,443.0,443.0,0.0,0.0
2015-10-28,,440.0,440.0,440.0,0.0,0.0
2015-10-27,,440.0,440.0,440.0,0.0,0.0
2015-10-26,,443.0,443.0,443.0,0.0,0.0
2015-10-23,,430.0,430.0,430.0,0.0,0.0
2015-10-22,,431.0,431.0,431.0,0.0,0.0
2015-10-21,,434.0,434.0,434.0,0.0,0.0
2015-10-20,,431.0,431.0,431.0,0.0,0.0
2015-10-19,,430.0,430.0,430.0,0.0,0.0
2015-10-16,,440.0,440.0,440.0,0.0,0.0
2015-10-15,,455.0,455.0,455.0,0.0,0.0
2015-10-14,,458.0,458.0,458.0,0.0,0.0
2015-10-13,,467.0,467.0,467.0,0.0,0.0
2015-10-12,,454.0,454.0,454.0,0.0,0.0
2015-10-09,,456.0,456.0,456.0,0.0,0.0
2015-10-08,,458.0,458.0,458.0,0.0,0.0
2015-10-07,,462.0,462.0,462.0,0.0,0.0
2015-10-06,,466.0,466.0,466.0,0.0,0.0
2015-10-05,,454.0,454.0,454.0,0.0,0.0
2015-10-02,,454.0,454.0,454.0,0.0,0.0
2015-10-01,,459.0,459.0,459.0,0.0,0.0
2015-09-30,,458.0,458.0,458.0,0.0,0.0
2015-09-29,,448.0,448.0,448.0,0.0,0.0
2015-09-28,,450.0,450.0,450.0,0.0,0.0
2015-09-25,,450.0,450.0,450.0,0.0,0.0
2015-09-24,,442.0,442.0,442.0,0.0,0.0
2015-09-23,,445.0,445.0,445.0,0.0,0.0
2015-09-22,,438.0,438.0,438.0,0.0,0.0
2015-09-21,,439.0,439.0,439.0,0.0,0.0
2015-09-18,,434.0,434.0,434.0,0.0,0.0
2015-09-17,,433.0,433.0,433.0,0.0,0.0
2015-09-16,,440.0,440.0,440.0,0.0,0.0
2015-09-15,,444.0,444.0,444.0,0.0,0.0
2015-09-14,434.5,447.0,434.5,447.0,1.0,0.0
2015-09-11,,432.0,432.0,432.0,0.0,0.0
2015-09-10,,428.0,428.0,428.0,0.0,0.0
2015-09-09,,424.0,424.0,424.0,0.0,0.0
2015-09-08,,424.0,424.0,424.0,0.0,0.0
2015-09-04,,422.0,422.0,422.0,0.0,0.0
2015-09-03,,420.0,420.0,420.0,0.0,0.0
2015-09-02,,430.0,430.0,430.0,0.0,0.0
2015-09-01,,437.0,437.0,437.0,0.0,0.0
2015-08-31,,437.0,437.0,437.0,0.0,0.0
2015-08-28,,429.0,429.0,429.0,0.0,0.0
2015-08-27,,433.0,433.0,433.0,0.0,0.0
2015-08-26,,436.0,436.0,436.0,0.0,0.0
2015-08-25,,436.0,436.0,436.0,0.0,0.0
2015-08-24,,442.0,442.0,442.0,0.0,0.0
2015-08-21,,442.0,442.0,442.0,0.0,0.0
2015-08-20,,446.0,446.0,446.0,0.0,0.0
2015-08-19,,443.0,443.0,443.0,0.0,0.0
2015-08-18,,444.0,444.0,444.0,0.0,0.0
2015-08-17,,448.0,448.0,448.0,0.0,0.0
2015-08-14,,453.0,453.0,453.0,0.0,0.0
2015-08-13,,449.0,449.0,449.0,0.0,0.0
2015-08-12,,445.0,445.0,445.0,0.0,0.0
2015-08-11,,455.0,455.0,455.0,0.0,0.0
2015-08-10,,467.0,467.0,467.0,0.0,0.0
2015-08-07,,458.0,458.0,458.0,0.0,0.0
2015-08-06,,455.0,455.0,455.0,0.0,0.0
2015-08-05,,455.0,455.0,455.0,0.0,0.0
2015-08-04,,453.0,453.0,453.0,0.0,0.0
2015-08-03,,461.0,461.0,461.0,0.0,0.0
2015-07-31,,462.0,462.0,462.0,0.0,0.0
2015-07-30,,458.0,458.0,458.0,0.0,0.0
2015-07-29,,460.0,460.0,460.0,0.0,0.0
2015-07-28,,468.0,468.0,468.0,0.0,0.0
2015-07-27,,465.0,465.0,465.0,0.0,0.0
2015-07-24,,474.0,474.0,474.0,0.0,0.0
2015-07-23,,482.0,482.0,482.0,0.0,0.0
2015-07-22,,478.0,478.0,478.0,0.0,0.0
2015-07-21,,482.0,482.0,482.0,0.0,0.0
2015-07-20,,492.0,492.0,492.0,0.0,0.0
